best_round_disagreement,best_round_greedy_success,best_round_index,best_round_post_unlock_frac,best_round_unique_ratio,candidate,checkpoint_path,config_path,final_greedy_success,final_round_active_compute,final_round_added_steps,final_round_aggregate_steps,final_round_disagreement,final_round_fine_tune_steps,final_round_path_entropy,final_round_post_unlock_frac,final_round_route_entropy,final_round_unique_ratio,label,lane,run_dir,seed
0.4901875,0.671875,4,0.76575,0.003375,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_101/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_101/kl_lss_token_dense/student_resolved_config.yaml,0.671875,1.0,8275.0,72275.0,0.7000604229607251,2260.0,0.0,0.9587915407854984,0.0,0.00688821752265861,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_101/kl_lss_token_dense,101
0.54125,0.515625,5,0.307,0.0033125,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.515625,0.5,16000.0,80000.0,0.54125,2500.0,0.746463815420866,0.307,1.3837353068590164,0.0033125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_89/kl_lss_sare,89
1.0,0.0,1,0.0,0.00175,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_89/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_89/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,16000.0,80000.0,0.460375,2500.0,0.0,0.978625,0.0,0.00325,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_89/kl_lss_single_expert,89
0.5163125,1.0,2,0.0,0.00225,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_89/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_89/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,630.0,22315.0,0.0,700.0,0.0,0.45714285714285713,0.0,0.0873015873015873,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_89/kl_lss_token_dense,89
0.9645,1.0,5,0.9786875,0.0036875,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,16000.0,80000.0,0.9645,2500.0,1.1267330280542374,0.9786875,1.3806952170729636,0.0036875,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_97/kl_lss_sare,97
0.1885625,1.0,5,0.9786875,0.0041875,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_97/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_97/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,16000.0,80000.0,0.1885625,2500.0,0.0,0.9786875,0.0,0.0041875,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_97/kl_lss_single_expert,97
0.9644375,1.0,4,0.9785625,0.0035,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_97/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_97/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,628.0,64628.0,0.0,2020.0,0.0,0.46178343949044587,0.0,0.08917197452229299,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_c/seed_97/kl_lss_token_dense,97
0.421375,1.0,3,0.0,0.002875,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,619.0,49247.0,0.006462035541195477,1540.0,1.0024790063500404,0.4507269789983845,1.382335188984871,0.0840064620355412,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_137/kl_lss_sare,137
0.9068557919621749,1.0,5,0.9472025216706068,0.008353033884948778,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_137/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_137/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,6345.0,70345.0,0.9068557919621749,2200.0,0.0,0.9472025216706068,0.0,0.008353033884948778,kl_lss_single_expert,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_137/kl_lss_single_expert,137
0.9362135263515042,1.0,4,0.9614340646912464,0.006107215562090025,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_137/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_137/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,611.0,57453.0,0.0,1796.0,0.0,0.45662847790507366,0.0,0.0851063829787234,kl_lss_token_dense,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_137/kl_lss_token_dense,137
0.8652622649512229,1.0,5,0.8464583627880673,0.007634667043687262,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,7073.0,71073.0,0.8652622649512229,2224.0,0.9732966583330654,0.8464583627880673,1.378070997844622,0.007634667043687262,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_139/kl_lss_sare,139
0.8979383199863691,1.0,5,0.9415573351507923,0.008519338899301414,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_139/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_139/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,5869.0,69869.0,0.8979383199863691,2184.0,0.0,0.9415573351507923,0.0,0.008519338899301414,kl_lss_single_expert,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_139/kl_lss_single_expert,139
0.004672897196261682,1.0,3,0.4439252336448598,0.08255451713395638,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_139/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_139/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,624.0,6299.0,0.0,200.0,0.0,0.44711538461538464,0.0,0.07852564102564102,kl_lss_token_dense,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_139/kl_lss_token_dense,139
0.4515625,0.875,5,0.977375,0.0038125,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.875,0.5,16000.0,80000.0,0.4515625,2500.0,0.6294466006308794,0.977375,1.3800457802414894,0.0038125,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_149/kl_lss_sare,149
0.9256218304757305,1.0,5,0.9565322385897126,0.006761651774933591,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_149/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_149/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,8282.0,72282.0,0.9256218304757305,2260.0,0.0,0.9565322385897126,0.0,0.006761651774933591,kl_lss_single_expert,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_149/kl_lss_single_expert,149
0.40842029507016914,1.0,2,0.08672184238934869,0.019791291831594098,round5,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_149/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_149/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,669.0,7456.0,0.01046337817638266,236.0,0.0,0.4334828101644245,0.0,0.08370702541106129,kl_lss_token_dense,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage2_fairness/round5/post_pass_f/seed_149/kl_lss_token_dense,149
0.7274113082039911,1.0,3,0.041019955654102,0.007206208425720621,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,644.0,39860.0,0.0015527950310559005,1248.0,0.7555278146968168,0.453416149068323,1.378222138741437,0.08385093167701864,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_73/kl_lss_sare,73
0.652375,0.0,1,0.0,0.0023125,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_73/kl_lss_single_expert/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_73/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,16000.0,64000.0,0.4901875,2000.0,0.0,0.97825,0.0,0.0030625,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_73/kl_lss_single_expert,73
0.11424903722721438,1.0,1,0.37098844672657255,0.07317073170731707,disagree050,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_73/kl_lss_token_dense/latest.pt,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_73/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,644.0,2880.0,0.0015527950310559005,92.0,0.0,0.453416149068323,0.0,0.08385093167701864,kl_lss_token_dense,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage2_fairness/disagree050/post_pass_b/seed_73/kl_lss_token_dense,73
