best_round_disagreement,best_round_greedy_success,best_round_index,best_round_path_entropy,best_round_post_unlock_frac,best_round_route_entropy,candidate,checkpoint_path,config_path,delta_vs_round6,delta_vs_single_expert,delta_vs_token_dense,final_greedy_success,final_round_active_compute,final_round_aggregate_steps,final_round_disagreement,final_round_fine_tune_steps,final_round_path_entropy,final_round_post_unlock_frac,final_round_route_entropy,label,lane,run_dir,seed
0.7810625,1.0,4,0.7775704565346241,0.90375,1.3796171038746834,round10,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_c/seed_181/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_c/seed_181/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,67819.0,0.0,2120.0,0.8368989730423148,0.45331325301204817,1.378198110244491,kl_lss_sare,prospective_c,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_c/seed_181/kl_lss_sare,181
0.96825,1.0,5,1.3317060289978981,0.9760625,1.3765827839970588,round10,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_c/seed_191/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_c/seed_191/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,83205.0,0.0,2604.0,1.3623219507711906,0.4532258064516129,1.366454795554832,kl_lss_sare,prospective_c,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_c/seed_191/kl_lss_sare,191
0.6070625,0.0,1,0.7760737639367581,0.0,1.3852070698738097,round10,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_c/seed_193/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_c/seed_193/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,0.0,0.5,160000.0,0.0,5000.0,0.7959181519150734,0.0,1.38287608230114,kl_lss_sare,prospective_c,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_c/seed_193/kl_lss_sare,193
0.4663176265270506,1.0,5,0.7496659929848624,0.9599767306573589,1.3747542609511532,round10,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_d/seed_197/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_d/seed_197/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,75715.0,0.0,2368.0,0.9606471356223611,0.4567901234567901,1.374036547716926,kl_lss_sare,prospective_d,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_d/seed_197/kl_lss_sare,197
0.9171145685997171,1.0,5,1.023572614483717,0.9533239038189534,1.3837200226434847,round10,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_d/seed_199/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_d/seed_199/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,74261.0,0.0,2324.0,1.3458060573129094,0.45987654320987653,1.3831581915126128,kl_lss_sare,prospective_d,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_d/seed_199/kl_lss_sare,199
0.5793856899794037,1.0,4,0.8786361534001016,0.6201307423658995,1.382564614033007,round10,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_d/seed_211/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_d/seed_211/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,63031.0,0.0,1972.0,1.0084826754672187,0.45271317829457364,1.3800963830380213,kl_lss_sare,prospective_d,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_d/seed_211/kl_lss_sare,211
0.2236875,1.0,5,0.9873968277573586,0.978625,1.3747692164182663,round10,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_f/seed_233/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_f/seed_233/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.375,1.0,0.5,83170.0,0.0,2600.0,0.9631809793239416,0.45085803432137284,1.3715876382450725,kl_lss_sare,prospective_f,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_f/seed_233/kl_lss_sare,233
0.6501875,1.0,5,1.0098483912944793,0.9741875,1.3810406779646873,round10,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_f/seed_239/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_f/seed_239/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,83555.0,0.0,2612.0,1.0307285988723838,0.4218077474892396,1.3717414717097858,kl_lss_sare,prospective_f,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_f/seed_239/kl_lss_sare,239
0.9303306727480045,1.0,6,0.9923582701951952,0.959521094640821,1.3786907512295141,round10,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_f/seed_241/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_f/seed_241/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,91409.0,0.0,2860.0,1.0726462644199992,0.4503012048192771,1.3761089028314102,kl_lss_sare,prospective_f,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10/prospective_f/seed_241/kl_lss_sare,241
0.9784685863874345,1.0,8,0.7990741811096668,0.4954842931937173,1.377286464691162,round10_cap_balanced_4096,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10_cap_balanced_4096/prospective_c/seed_181/kl_lss_sare/latest.pt,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10_cap_balanced_4096/prospective_c/seed_181/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,4096.0,0.17073170731707318,128.0,0.8767051466190032,0.2760975609756098,1.376819282987692,kl_lss_sare,prospective_c,outputs/experiments/lss_portfolio_campaign/stage1_screening/round10_cap_balanced_4096/prospective_c/seed_181/kl_lss_sare,181
