run_name,run_dir,env_name,env_id,variant,seed,greedy_eval,fully_observed,final_train_return,best_train_return,final_eval_return,train_eval_return_gap,final_train_success,best_train_success,final_eval_success,train_eval_success_gap,throughput_fps,explained_variance,entropy,loss,train_episode_length,eval_episode_length,active_compute_proxy,route_entropy,path_entropy,avg_hop_count,avg_halting_probability,relational_usage_rate,option_duration,option_switch_rate
doorkey_flat_dense,/home/catid/evolve/outputs/experiments/minigrid_hard_dense/doorkey_flat_dense,doorkey_5x5,MiniGrid-DoorKey-5x5-v0,flat_dense,7,true,false,0.9602248733108109,0.9602248733108109,0.9648999869823456,-0.004675113671534725,1.0,1.0,1.0,0.0,9668.279296875,0.44010305404663086,0.38194480538368225,-0.004270710051059723,11.04864864864865,9.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doorkey_single_expert,/home/catid/evolve/outputs/experiments/minigrid_hard_dense/doorkey_single_expert,doorkey_5x5,MiniGrid-DoorKey-5x5-v0,single_expert,7,true,false,0.0,0.023255171446964658,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,7058.955078125,-2.3280274868011475,1.7857372760772705,-0.01806476339697838,250.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doorkey_token_dense,/home/catid/evolve/outputs/experiments/minigrid_hard_dense/doorkey_token_dense,doorkey_5x5,MiniGrid-DoorKey-5x5-v0,token_dense,7,true,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6587.70654296875,-2.9663267135620117,1.7000410556793213,-0.017445623874664307,0.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doorkey_token_dense_fullobs,/home/catid/evolve/outputs/experiments/minigrid_hard_dense/doorkey_token_dense_fullobs,doorkey_5x5_fullobs,MiniGrid-DoorKey-5x5-v0,token_dense,7,true,true,0.16173332929611206,0.41045713424682617,0.0,0.16173332929611206,0.3333333333333333,0.5714285714285714,0.0,0.3333333333333333,6456.078125,-0.5856419205665588,1.6907782554626465,-0.017097389325499535,214.33333333333334,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keycorridor_flat_dense,/home/catid/evolve/outputs/experiments/minigrid_hard_dense/keycorridor_flat_dense,keycorridors3r1,MiniGrid-KeyCorridorS3R1-v0,flat_dense,7,true,false,0.3366666793823242,0.3366666793823242,0.0,0.3366666793823242,0.6,1.0,0.0,0.6,9756.03125,0.5594341158866882,1.7260489463806152,-0.01676470786333084,187.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keycorridor_single_expert,/home/catid/evolve/outputs/experiments/minigrid_hard_dense/keycorridor_single_expert,keycorridors3r1,MiniGrid-KeyCorridorS3R1-v0,single_expert,7,true,false,0.0,0.6866666674613953,0.0,0.0,0.0,1.0,0.0,0.0,7038.2451171875,0.07523535192012787,1.5758721828460693,-0.01576131395995617,270.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keycorridor_token_dense,/home/catid/evolve/outputs/experiments/minigrid_hard_dense/keycorridor_token_dense,keycorridors3r1,MiniGrid-KeyCorridorS3R1-v0,token_dense,7,true,false,0.0,0.23999999463558197,0.0,0.0,0.0,1.0,0.0,0.0,6533.318359375,-1.9429515600204468,1.7995706796646118,-0.018507622182369232,0.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memory_token_dense,/home/catid/evolve/outputs/experiments/minigrid_hard_dense/memory_token_dense,memorys9,MiniGrid-MemoryS9-v0,token_dense,7,true,false,0.42239154634021575,0.5611111323038737,0.0,0.42239154634021575,0.4380952380952381,0.75,0.0,0.4380952380952381,6502.70166015625,0.013162985444068909,1.2545472383499146,0.0049726576544344425,16.18095238095238,405.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memory_token_gru,/home/catid/evolve/outputs/experiments/minigrid_hard_dense/memory_token_gru,memorys9,MiniGrid-MemoryS9-v0,token_gru,7,true,false,0.44528302606546655,0.5366666316986084,0.0,0.44528302606546655,0.49056603773584906,1.0,0.0,0.49056603773584906,6260.0595703125,0.18779098987579346,1.5919948816299438,-0.006192068103700876,49.83018867924528,405.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
