best_round_greedy_success,best_round_index,candidate,final_greedy_success,label,lane,run_dir,seed,summary
1.0,3,post_unlock_weighted,1.0,kl_lss_sare,post_pass_b,outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/kl_lss_sare,73,"{'aggregation': 'append_all', 'before_best_sampled_mode': 'sampled_t1.0', 'before_best_sampled_success': 1.0, 'before_greedy_success': 0.0, 'best_round_greedy_success': 1.0, 'best_round_index': 3, 'default_phase_weight': 1.0, 'disagreement_bonus': 0.0, 'final_best_sampled_success': 1.0, 'final_greedy_success': 1.0, 'git_commit': '90f4ca1e3b9a572156e49d4af86d273a748cea43', 'git_dirty': True, 'loss': 'kl', 'max_dataset_steps': None, 'name': 'post_pass_b_seed_73_post_unlock_weighted_kl_lss_sare', 'phase_quota_weights': None, 'phase_weights': {'post_unlock': 4.0}, 'rounds': [{'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 0.0625, 'after_greedy_return': 0.0, 'after_greedy_success': 0.0, 'aggregate_steps': 16000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 772.0, 'collection/action_count_1': 7249.0, 'collection/action_count_2': 17.0, 'collection/action_count_3': 7962.0, 'collection/action_entropy': 0.8595358816632336, 'collection/action_frac_0': 0.04825, 'collection/action_frac_1': 0.4530625, 'collection/action_frac_2': 0.0010625, 'collection/action_frac_3': 0.497625, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 0.997125, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 0.24458801977336406, 'collection/expert_load_1': 0.246713664136827, 'collection/expert_load_2': 0.24612000132352113, 'collection/expert_load_3': 0.26257828867435457, 'collection/failure_episode_disagreement': 0.997125, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 1.0, 'collection/path_coverage_top_20': 1.0, 'collection/path_coverage_top_50': 1.0, 'collection/path_entropy': 0.6530709836483002, 'collection/phase_count_at_key': 11981.0, 'collection/phase_count_at_locked_door': 0.0, 'collection/phase_count_carry_key': 0.0, 'collection/phase_count_post_unlock': 0.0, 'collection/phase_count_search_key': 4019.0, 'collection/phase_frac_at_key': 0.7488125, 'collection/phase_frac_at_locked_door': 0.0, 'collection/phase_frac_carry_key': 0.0, 'collection/phase_frac_post_unlock': 0.0, 'collection/phase_frac_search_key': 0.2511875, 'collection/repr/direction_norm': 11.698573475837707, 'collection/repr/pooled_norm': 1.9169703683257102, 'collection/repr/token_feature_std': 0.9694327023625374, 'collection/repr/token_norm': 11.392279277324677, 'collection/repr/token_pairwise_cosine': 0.011131810403894634, 'collection/route_entropy': 1.3837898835539817, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.55961422335729, 'collection/student_entropy_mean': 1.1259085377398879, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.9868827866502106, 'collection/teacher_confidence_std': 0.013004914589776302, 'collection/teacher_entropy_mean': 0.07521141689305659, 'collection/teacher_margin_mean': 5.067792939081788, 'collection/unique_state_count': 32.0, 'collection/unique_state_ratio': 0.002, 'fine_tune/loss_final': 0.00848846510052681, 'fine_tune/loss_mean': 0.13237032361328602, 'fine_tune/steps': 500.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 1.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 0.671875, 'after_greedy_return': 0.5813062395900488, 'after_greedy_success': 0.609375, 'aggregate_steps': 32000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 5226.0, 'collection/action_count_1': 540.0, 'collection/action_count_2': 9703.0, 'collection/action_count_3': 35.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 496.0, 'collection/action_entropy': 0.904242905139627, 'collection/action_frac_0': 0.326625, 'collection/action_frac_1': 0.03375, 'collection/action_frac_2': 0.6064375, 'collection/action_frac_3': 0.0021875, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.031, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 0.963375, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 0.24306930385529996, 'collection/expert_load_1': 0.2452898598909378, 'collection/expert_load_2': 0.24238197253644467, 'collection/expert_load_3': 0.2692588367462158, 'collection/failure_episode_disagreement': 0.9633750000000001, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 0.9999999703466892, 'collection/path_coverage_top_20': 0.9999999703466892, 'collection/path_coverage_top_50': 0.9999999703466892, 'collection/path_entropy': 0.6768929774463177, 'collection/phase_count_at_key': 2325.0, 'collection/phase_count_at_locked_door': 4453.0, 'collection/phase_count_carry_key': 4222.0, 'collection/phase_count_post_unlock': 0.0, 'collection/phase_count_search_key': 5000.0, 'collection/phase_frac_at_key': 0.1453125, 'collection/phase_frac_at_locked_door': 0.2783125, 'collection/phase_frac_carry_key': 0.263875, 'collection/phase_frac_post_unlock': 0.0, 'collection/phase_frac_search_key': 0.3125, 'collection/repr/direction_norm': 11.730069755554199, 'collection/repr/pooled_norm': 0.9791384744048118, 'collection/repr/token_feature_std': 0.9833379790782929, 'collection/repr/token_norm': 11.40556923532486, 'collection/repr/token_pairwise_cosine': -0.013588376726489514, 'collection/route_entropy': 1.3813871819376946, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.9493398132622242, 'collection/student_entropy_mean': 0.22650372019194764, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.9858110322356224, 'collection/teacher_confidence_std': 0.019119787996542733, 'collection/teacher_entropy_mean': 0.07607966011809185, 'collection/teacher_margin_mean': 5.5429298412501815, 'collection/unique_state_count': 41.0, 'collection/unique_state_ratio': 0.0025625, 'fine_tune/loss_final': 0.0030298701021820307, 'fine_tune/loss_mean': 0.09595410427846945, 'fine_tune/steps': 1000.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 2.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 64.0, 'added_steps': 7216.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 1.0, 'after_greedy_return': 0.9650687370449305, 'after_greedy_success': 1.0, 'aggregate_steps': 39216.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 5267.0, 'collection/action_count_1': 181.0, 'collection/action_count_2': 189.0, 'collection/action_count_3': 64.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 1515.0, 'collection/action_entropy': 0.7872639149098968, 'collection/action_frac_0': 0.7299057649667405, 'collection/action_frac_1': 0.025083148558758313, 'collection/action_frac_2': 0.02619179600886918, 'collection/action_frac_3': 0.008869179600886918, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.20995011086474502, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 0.7274113082039911, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 0.24150314340520296, 'collection/expert_load_1': 0.250003042748275, 'collection/expert_load_2': 0.24157280162966402, 'collection/expert_load_3': 0.26692097125659203, 'collection/failure_episode_disagreement': 0.7666666666666667, 'collection/mean_length': 112.75, 'collection/mean_return': 0.5519124902784824, 'collection/path_coverage_top_10': 0.9999999958121857, 'collection/path_coverage_top_20': 0.9999999958121857, 'collection/path_coverage_top_50': 0.9999999958121857, 'collection/path_entropy': 0.7130073911301555, 'collection/phase_count_at_key': 110.0, 'collection/phase_count_at_locked_door': 3035.0, 'collection/phase_count_carry_key': 3730.0, 'collection/phase_count_post_unlock': 296.0, 'collection/phase_count_search_key': 45.0, 'collection/phase_frac_at_key': 0.01524390243902439, 'collection/phase_frac_at_locked_door': 0.4205931263858093, 'collection/phase_frac_carry_key': 0.5169068736141907, 'collection/phase_frac_post_unlock': 0.041019955654102, 'collection/phase_frac_search_key': 0.006236141906873614, 'collection/repr/direction_norm': 11.534794811105591, 'collection/repr/pooled_norm': 0.6164875604190772, 'collection/repr/token_feature_std': 0.9913227138780882, 'collection/repr/token_norm': 11.388663636135067, 'collection/repr/token_pairwise_cosine': -0.017244764741266343, 'collection/route_entropy': 1.3794869074348766, 'collection/steps': 7216.0, 'collection/student_confidence_mean': 0.7736598138930793, 'collection/student_entropy_mean': 0.5254116645848178, 'collection/success_episode_disagreement': 0.15931815931815935, 'collection/success_rate': 0.578125, 'collection/teacher_confidence_mean': 0.9804636338382894, 'collection/teacher_confidence_std': 0.015011601229246154, 'collection/teacher_entropy_mean': 0.10903521900699203, 'collection/teacher_margin_mean': 4.979413947747182, 'collection/unique_state_count': 52.0, 'collection/unique_state_ratio': 0.007206208425720621, 'fine_tune/loss_final': 0.0009580172481946647, 'fine_tune/loss_mean': 0.020286573062839323, 'fine_tune/steps': 1228.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 3.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 65.0, 'added_steps': 644.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 1.0, 'after_greedy_return': 0.9650687370449305, 'after_greedy_success': 1.0, 'aggregate_steps': 39860.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 65.0, 'collection/action_count_0': 82.0, 'collection/action_count_1': 147.0, 'collection/action_count_2': 285.0, 'collection/action_count_3': 65.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 65.0, 'collection/action_entropy': 1.4233286484721468, 'collection/action_frac_0': 0.12732919254658384, 'collection/action_frac_1': 0.22826086956521738, 'collection/action_frac_2': 0.44254658385093165, 'collection/action_frac_3': 0.10093167701863354, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.10093167701863354, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 0.0015527950310559005, 'collection/episodes_seen': 65.0, 'collection/expert_load_0': 0.2411705592099358, 'collection/expert_load_1': 0.25459876761716954, 'collection/expert_load_2': 0.24005404623115764, 'collection/expert_load_3': 0.264176610287498, 'collection/failure_episode_disagreement': None, 'collection/mean_length': 9.907692307692308, 'collection/mean_return': 0.9643322944641113, 'collection/path_coverage_top_10': 0.9999999712495243, 'collection/path_coverage_top_20': 0.9999999712495243, 'collection/path_coverage_top_50': 0.9999999712495243, 'collection/path_entropy': 0.7555278146968168, 'collection/phase_count_at_key': 109.0, 'collection/phase_count_at_locked_door': 130.0, 'collection/phase_count_carry_key': 69.0, 'collection/phase_count_post_unlock': 292.0, 'collection/phase_count_search_key': 44.0, 'collection/phase_frac_at_key': 0.16925465838509315, 'collection/phase_frac_at_locked_door': 0.20186335403726707, 'collection/phase_frac_carry_key': 0.10714285714285714, 'collection/phase_frac_post_unlock': 0.453416149068323, 'collection/phase_frac_search_key': 0.06832298136645963, 'collection/repr/direction_norm': 11.490421283946318, 'collection/repr/pooled_norm': 0.8085974279571982, 'collection/repr/token_feature_std': 0.9908128864624921, 'collection/repr/token_norm': 11.38770086625043, 'collection/repr/token_pairwise_cosine': -0.013984630037756527, 'collection/route_entropy': 1.3780366462819718, 'collection/steps': 644.0, 'collection/student_confidence_mean': 0.9691090859611582, 'collection/student_entropy_mean': 0.12225442589839099, 'collection/success_episode_disagreement': 0.001282051282051282, 'collection/success_rate': 1.0, 'collection/teacher_confidence_mean': 0.9921272751522361, 'collection/teacher_confidence_std': 0.021333894235787434, 'collection/teacher_entropy_mean': 0.04463204509515015, 'collection/teacher_margin_mean': 6.350732249873025, 'collection/unique_state_count': 54.0, 'collection/unique_state_ratio': 0.08385093167701864, 'fine_tune/loss_final': 0.00019697863899637014, 'fine_tune/loss_mean': 0.0014824646914348705, 'fine_tune/steps': 1248.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 4.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}], 'student_checkpoint': 'outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/sare_ent1e3/latest.pt', 'student_config': 'outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/configs/sare_ent1e3.yaml', 'student_variant': 'sare', 'target': 'policy_head_plus_last_shared', 'teacher_checkpoint': 'outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/flat_dense_ent1e3/latest.pt', 'teacher_config': 'outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/configs/flat_dense_ent1e3.yaml', 'teacher_variant': 'flat_dense', 'weighting': 'uniform'}"
0.0,1,post_unlock_weighted,0.0,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/kl_lss_single_expert,73,"{'aggregation': 'append_all', 'before_best_sampled_mode': 'sampled_t1.0', 'before_best_sampled_success': 0.0, 'before_greedy_success': 0.0, 'best_round_greedy_success': 0.0, 'best_round_index': 1, 'default_phase_weight': 1.0, 'disagreement_bonus': 0.0, 'final_best_sampled_success': 0.625, 'final_greedy_success': 0.0, 'git_commit': '90f4ca1e3b9a572156e49d4af86d273a748cea43', 'git_dirty': True, 'loss': 'kl', 'max_dataset_steps': None, 'name': 'post_pass_b_seed_73_post_unlock_weighted_kl_lss_single_expert', 'phase_quota_weights': None, 'phase_weights': {'post_unlock': 4.0}, 'rounds': [{'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 0.0625, 'after_greedy_return': 0.0, 'after_greedy_success': 0.0, 'aggregate_steps': 16000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 5562.0, 'collection/action_count_1': 6063.0, 'collection/action_count_2': 1688.0, 'collection/action_count_3': 2687.0, 'collection/action_entropy': 1.271928341012567, 'collection/action_frac_0': 0.347625, 'collection/action_frac_1': 0.3789375, 'collection/action_frac_2': 0.1055, 'collection/action_frac_3': 0.1679375, 'collection/active_compute_proxy': 1.0, 'collection/disagreement_rate': 0.652375, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 1.0, 'collection/failure_episode_disagreement': 0.6523749999999999, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 1.0, 'collection/path_coverage_top_20': 1.0, 'collection/path_coverage_top_50': 1.0, 'collection/path_entropy': 0.0, 'collection/phase_count_at_key': 10750.0, 'collection/phase_count_at_locked_door': 0.0, 'collection/phase_count_carry_key': 0.0, 'collection/phase_count_post_unlock': 0.0, 'collection/phase_count_search_key': 5250.0, 'collection/phase_frac_at_key': 0.671875, 'collection/phase_frac_at_locked_door': 0.0, 'collection/phase_frac_carry_key': 0.0, 'collection/phase_frac_post_unlock': 0.0, 'collection/phase_frac_search_key': 0.328125, 'collection/repr/direction_norm': 11.327710097312927, 'collection/repr/pooled_norm': 8.536062062740326, 'collection/repr/token_feature_std': 0.5981744009554386, 'collection/repr/token_norm': 11.383174270629883, 'collection/repr/token_pairwise_cosine': 0.5711340385675431, 'collection/route_entropy': 0.0, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.8041062526330351, 'collection/student_entropy_mean': 0.7428083481639624, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.9512689952291549, 'collection/teacher_confidence_std': 0.10290158849930597, 'collection/teacher_entropy_mean': 0.15645582836156247, 'collection/teacher_margin_mean': 4.756052324414253, 'collection/unique_state_count': 37.0, 'collection/unique_state_ratio': 0.0023125, 'fine_tune/loss_final': 0.6405951976776123, 'fine_tune/loss_mean': 1.239619244337082, 'fine_tune/steps': 500.0, 'fine_tune/trainable_params': 100615.0, 'loss': 'kl', 'round': 1.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 0.0, 'after_greedy_return': 0.0, 'after_greedy_success': 0.0, 'aggregate_steps': 32000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 5724.0, 'collection/action_count_1': 540.0, 'collection/action_count_2': 9703.0, 'collection/action_count_3': 33.0, 'collection/action_entropy': 0.7981759046561843, 'collection/action_frac_0': 0.35775, 'collection/action_frac_1': 0.03375, 'collection/action_frac_2': 0.6064375, 'collection/action_frac_3': 0.0020625, 'collection/active_compute_proxy': 1.0, 'collection/disagreement_rate': 0.9946875, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 1.0, 'collection/failure_episode_disagreement': 0.9946875, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 1.0, 'collection/path_coverage_top_20': 1.0, 'collection/path_coverage_top_50': 1.0, 'collection/path_entropy': 0.0, 'collection/phase_count_at_key': 2821.0, 'collection/phase_count_at_locked_door': 3957.0, 'collection/phase_count_carry_key': 4222.0, 'collection/phase_count_post_unlock': 0.0, 'collection/phase_count_search_key': 5000.0, 'collection/phase_frac_at_key': 0.1763125, 'collection/phase_frac_at_locked_door': 0.2473125, 'collection/phase_frac_carry_key': 0.263875, 'collection/phase_frac_post_unlock': 0.0, 'collection/phase_frac_search_key': 0.3125, 'collection/repr/direction_norm': 11.525463284015656, 'collection/repr/pooled_norm': 7.553299286365509, 'collection/repr/token_feature_std': 0.6912713112831116, 'collection/repr/token_norm': 11.26572665977478, 'collection/repr/token_pairwise_cosine': 0.4664495794773102, 'collection/route_entropy': 0.0, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.40714442467689516, 'collection/student_entropy_mean': 1.3271605703271925, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.9858694853484631, 'collection/teacher_confidence_std': 0.019152674760652313, 'collection/teacher_entropy_mean': 0.07566909935185685, 'collection/teacher_margin_mean': 5.566558584839106, 'collection/unique_state_count': 40.0, 'collection/unique_state_ratio': 0.0025, 'fine_tune/loss_final': 0.005273141898214817, 'fine_tune/loss_mean': 0.19513156915432772, 'fine_tune/steps': 1000.0, 'fine_tune/trainable_params': 100615.0, 'loss': 'kl', 'round': 2.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 0.0, 'after_greedy_return': 0.0, 'after_greedy_success': 0.0, 'aggregate_steps': 48000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 7923.0, 'collection/action_count_1': 82.0, 'collection/action_count_2': 55.0, 'collection/action_count_3': 64.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 7876.0, 'collection/action_entropy': 0.7655325542476623, 'collection/action_frac_0': 0.4951875, 'collection/action_frac_1': 0.005125, 'collection/action_frac_2': 0.0034375, 'collection/action_frac_3': 0.004, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.49225, 'collection/active_compute_proxy': 1.0, 'collection/disagreement_rate': 0.49225, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 1.0, 'collection/failure_episode_disagreement': 0.49224999999999997, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 1.0, 'collection/path_coverage_top_20': 1.0, 'collection/path_coverage_top_50': 1.0, 'collection/path_entropy': 0.0, 'collection/phase_count_at_key': 108.0, 'collection/phase_count_at_locked_door': 15786.0, 'collection/phase_count_carry_key': 64.0, 'collection/phase_count_post_unlock': 0.0, 'collection/phase_count_search_key': 42.0, 'collection/phase_frac_at_key': 0.00675, 'collection/phase_frac_at_locked_door': 0.986625, 'collection/phase_frac_carry_key': 0.004, 'collection/phase_frac_post_unlock': 0.0, 'collection/phase_frac_search_key': 0.002625, 'collection/repr/direction_norm': 11.484385741710662, 'collection/repr/pooled_norm': 0.9742975551187992, 'collection/repr/token_feature_std': 0.9939658783972264, 'collection/repr/token_norm': 11.377289412975312, 'collection/repr/token_pairwise_cosine': -0.013410930634941906, 'collection/route_entropy': 0.0, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.8487965340279042, 'collection/student_entropy_mean': 0.2666312828307855, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.995460973598063, 'collection/teacher_confidence_std': 0.004643222128328213, 'collection/teacher_entropy_mean': 0.034638874307624065, 'collection/teacher_margin_mean': 6.283898211851716, 'collection/unique_state_count': 43.0, 'collection/unique_state_ratio': 0.0026875, 'fine_tune/loss_final': 0.0010248769540339708, 'fine_tune/loss_mean': 0.02783730550936889, 'fine_tune/steps': 1500.0, 'fine_tune/trainable_params': 100615.0, 'loss': 'kl', 'round': 3.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t0.7', 'after_best_sampled_success': 0.625, 'after_greedy_return': 0.0, 'after_greedy_success': 0.0, 'aggregate_steps': 64000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 4252.0, 'collection/action_count_1': 64.0, 'collection/action_count_2': 5819.0, 'collection/action_count_3': 64.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 5801.0, 'collection/action_entropy': 1.1320396897495697, 'collection/action_frac_0': 0.26575, 'collection/action_frac_1': 0.004, 'collection/action_frac_2': 0.3636875, 'collection/action_frac_3': 0.004, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.3625625, 'collection/active_compute_proxy': 1.0, 'collection/disagreement_rate': 0.622875, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 1.0, 'collection/failure_episode_disagreement': 0.622875, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 1.0, 'collection/path_coverage_top_20': 1.0, 'collection/path_coverage_top_50': 1.0, 'collection/path_entropy': 0.0, 'collection/phase_count_at_key': 107.0, 'collection/phase_count_at_locked_door': 94.0, 'collection/phase_count_carry_key': 4223.0, 'collection/phase_count_post_unlock': 11532.0, 'collection/phase_count_search_key': 44.0, 'collection/phase_frac_at_key': 0.0066875, 'collection/phase_frac_at_locked_door': 0.005875, 'collection/phase_frac_carry_key': 0.2639375, 'collection/phase_frac_post_unlock': 0.72075, 'collection/phase_frac_search_key': 0.00275, 'collection/repr/direction_norm': 11.484579870224, 'collection/repr/pooled_norm': 1.1222338480353355, 'collection/repr/token_feature_std': 0.9932384885549546, 'collection/repr/token_norm': 11.40987650489807, 'collection/repr/token_pairwise_cosine': -0.010013930646236987, 'collection/route_entropy': 0.0, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.8221081381775439, 'collection/student_entropy_mean': 0.6029502503392287, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.9852474362291396, 'collection/teacher_confidence_std': 0.012471915481921217, 'collection/teacher_entropy_mean': 0.0847329306610045, 'collection/teacher_margin_mean': 5.428305015549063, 'collection/unique_state_count': 49.0, 'collection/unique_state_ratio': 0.0030625, 'fine_tune/loss_final': 0.0005260147154331207, 'fine_tune/loss_mean': 0.012070718645001761, 'fine_tune/steps': 2000.0, 'fine_tune/trainable_params': 100615.0, 'loss': 'kl', 'round': 4.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}], 'student_checkpoint': 'outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/single_expert_ent1e3/latest.pt', 'student_config': 'outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/configs/single_expert_ent1e3.yaml', 'student_variant': 'single_expert', 'target': 'policy_head_plus_last_shared', 'teacher_checkpoint': 'outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/flat_dense_ent1e3/latest.pt', 'teacher_config': 'outputs/experiments/lss_post_pass_campaign/stage1/post_pass_b/seed_73/configs/flat_dense_ent1e3.yaml', 'teacher_variant': 'flat_dense', 'weighting': 'uniform'}"
