active_compute_proxy,best_round_disagreement,best_round_greedy_success,best_round_index,best_round_post_unlock_frac,best_round_unique_ratio,candidate,checkpoint_path,config_path,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/long_action_max_prob,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_load_0,expert_load_1,expert_load_2,expert_load_3,final_greedy_success,final_round_disagreement,final_round_post_unlock_frac,final_round_unique_ratio,greedy,label,lane,method,mode,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,round_index,route_entropy,run_dir,seed,stage,temperature,variant
,0.5208125,0.40625,4,0.9170625,0.0033125,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_23/kl_lss_single_expert/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_23/kl_lss_single_expert/student_resolved_config.yaml,,,,,,,,,,,,,,0.40625,,,,,0.40625,0.5208125,0.9170625,0.0033125,,kl_lss_single_expert,fresh,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_23/kl_lss_single_expert,23,,,
,0.9986875,0.0,1,0.0,0.0020625,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_23/kl_lss_token_dense/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_23/kl_lss_token_dense/student_resolved_config.yaml,,,,,,,,,,,,,,0.0,,,,,0.0,0.5211875,0.916875,0.00325,,kl_lss_token_dense,fresh,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_23/kl_lss_token_dense,23,,,
,0.9242243436754176,1.0,4,0.9507159904534607,0.0065632458233890216,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_29/kl_lss_sare/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_29/kl_lss_sare/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.9242243436754176,0.9507159904534607,0.0065632458233890216,,kl_lss_sare,fresh,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_29/kl_lss_sare,29,,,
,0.911923228605232,1.0,4,0.9455764427500986,0.007361640594189562,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_29/kl_lss_single_expert/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_29/kl_lss_single_expert/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.911923228605232,0.9455764427500986,0.007361640594189562,,kl_lss_single_expert,fresh,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_29/kl_lss_single_expert,29,,,
,0.9658125,0.625,4,0.9738125,0.00325,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_29/kl_lss_token_dense/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_29/kl_lss_token_dense/student_resolved_config.yaml,,,,,,,,,,,,,,0.625,,,,,0.625,0.9658125,0.9738125,0.00325,,kl_lss_token_dense,fresh,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_29/kl_lss_token_dense,29,,,
,0.1555625,1.0,4,0.536375,0.0031875,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_31/kl_lss_sare/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_31/kl_lss_sare/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.1555625,0.536375,0.0031875,,kl_lss_sare,fresh,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_31/kl_lss_sare,31,,,
,0.47194282689253575,1.0,4,0.018528321863419798,0.006617257808364214,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_31/kl_lss_single_expert/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_31/kl_lss_single_expert/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.47194282689253575,0.018528321863419798,0.006617257808364214,,kl_lss_single_expert,fresh,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_31/kl_lss_single_expert,31,,,
,0.04229607250755287,1.0,1,0.42749244712990936,0.08459214501510574,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_31/kl_lss_token_dense/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_31/kl_lss_token_dense/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.004777070063694267,0.4538216560509554,0.08598726114649681,,kl_lss_token_dense,fresh,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh/seed_31/kl_lss_token_dense,31,,,
,0.9182074201053019,1.0,4,0.9576343822701114,0.0071017509489408595,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_37/kl_lss_sare/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_37/kl_lss_sare/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.9182074201053019,0.9576343822701114,0.0071017509489408595,,kl_lss_sare,fresh_extra,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_37/kl_lss_sare,37,,,
,0.5025625,1.0,4,0.79675,0.0033125,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_37/kl_lss_single_expert/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_37/kl_lss_single_expert/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.5025625,0.79675,0.0033125,,kl_lss_single_expert,fresh_extra,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_37/kl_lss_single_expert,37,,,
,0.03576751117734724,1.0,1,0.4396423248882265,0.08494783904619971,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_37/kl_lss_token_dense/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_37/kl_lss_token_dense/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,0.45511811023622045,0.08346456692913386,,kl_lss_token_dense,fresh_extra,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_37/kl_lss_token_dense,37,,,
,0.9715625,1.0,4,0.8424375,0.003375,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_41/kl_lss_sare/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_41/kl_lss_sare/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.9715625,0.8424375,0.003375,,kl_lss_sare,fresh_extra,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_41/kl_lss_sare,41,,,
,0.9758125,0.4375,4,0.750625,0.0033125,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_41/kl_lss_single_expert/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_41/kl_lss_single_expert/student_resolved_config.yaml,,,,,,,,,,,,,,0.4375,,,,,0.4375,0.9758125,0.750625,0.0033125,,kl_lss_single_expert,fresh_extra,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_41/kl_lss_single_expert,41,,,
,0.996625,0.0,1,0.0,0.002,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_41/kl_lss_token_dense/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_41/kl_lss_token_dense/student_resolved_config.yaml,,,,,,,,,,,,,,0.0,,,,,0.0,0.4926875,0.0,0.002875,,kl_lss_token_dense,fresh_extra,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_41/kl_lss_token_dense,41,,,
,0.973625,0.46875,4,0.8575625,0.00325,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_43/kl_lss_sare/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_43/kl_lss_sare/student_resolved_config.yaml,,,,,,,,,,,,,,0.46875,,,,,0.46875,0.973625,0.8575625,0.00325,,kl_lss_sare,fresh_extra,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_43/kl_lss_sare,43,,,
,0.97025,1.0,4,0.7334375,0.0035,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_43/kl_lss_single_expert/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_43/kl_lss_single_expert/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.97025,0.7334375,0.0035,,kl_lss_single_expert,fresh_extra,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_43/kl_lss_single_expert,43,,,
,0.8813125,0.0,1,0.0,0.0021875,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_43/kl_lss_token_dense/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_43/kl_lss_token_dense/student_resolved_config.yaml,,,,,,,,,,,,,,0.0,,,,,0.0,0.49025,0.978625,0.003125,,kl_lss_token_dense,fresh_extra,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/fresh_extra/seed_43/kl_lss_token_dense,43,,,
,0.971875,0.5625,4,0.8721875,0.0034375,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_11/kl_lss_sare/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_11/kl_lss_sare/student_resolved_config.yaml,,,,,,,,,,,,,,0.5625,,,,,0.5625,0.971875,0.8721875,0.0034375,,kl_lss_sare,original,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_11/kl_lss_sare,11,,,
,0.4135625,1.0,4,0.979,0.0034375,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_11/kl_lss_single_expert/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_11/kl_lss_single_expert/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.4135625,0.979,0.0034375,,kl_lss_single_expert,original,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_11/kl_lss_single_expert,11,,,
,1.0,0.0,1,0.0,0.00175,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_11/kl_lss_token_dense/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_11/kl_lss_token_dense/student_resolved_config.yaml,,,,,,,,,,,,,,0.0,,,,,0.0,0.981375,0.8581875,0.002875,,kl_lss_token_dense,original,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_11/kl_lss_token_dense,11,,,
,0.975375,0.578125,4,0.8123125,0.00325,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_19/kl_lss_sare/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_19/kl_lss_sare/student_resolved_config.yaml,,,,,,,,,,,,,,0.578125,,,,,0.578125,0.975375,0.8123125,0.00325,,kl_lss_sare,original,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_19/kl_lss_sare,19,,,
,0.7515,0.0,1,0.0,0.0021875,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_19/kl_lss_single_expert/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_19/kl_lss_single_expert/student_resolved_config.yaml,,,,,,,,,,,,,,0.0,,,,,0.0,0.490875,0.9790625,0.0033125,,kl_lss_single_expert,original,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_19/kl_lss_single_expert,19,,,
,0.030303030303030304,1.0,1,0.4704944178628389,0.08771929824561403,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_19/kl_lss_token_dense/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_19/kl_lss_token_dense/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.3934040047114252,0.09972516686297606,0.021594032194738908,,kl_lss_token_dense,original,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_19/kl_lss_token_dense,19,,,
,0.21175,1.0,3,0.0,0.00275,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_7/kl_lss_sare/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_7/kl_lss_sare/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,0.42011834319526625,0.07988165680473373,,kl_lss_sare,original,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_7/kl_lss_sare,7,,,
,0.5464375,1.0,4,0.9450625,0.0036875,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_7/kl_lss_single_expert/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_7/kl_lss_single_expert/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.5464375,0.9450625,0.0036875,,kl_lss_single_expert,original,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_7/kl_lss_single_expert,7,,,
,0.8847396768402155,1.0,2,0.017115499700777977,0.006463195691202872,post_unlock_weighted,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_7/kl_lss_token_dense/latest.pt,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_7/kl_lss_token_dense/student_resolved_config.yaml,,,,,,,,,,,,,,1.0,,,,,1.0,0.007331378299120235,0.41348973607038125,0.08064516129032258,,kl_lss_token_dense,original,,,,,,,,,,,,,,outputs/experiments/lss_long_campaign/stage4/post_unlock_weighted/original/seed_7/kl_lss_token_dense,7,,,
1.0,,,,,,,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/resolved_config.yaml,1.380586426705122,1.0,1.174165453761816,0.5371245229616761,1.174165453761816,0.5371245229616761,250.0,,0.5371245229616761,,,250.0,0.0,0.0,,,,,,,,,True,recovered_token_dense,original,baseline,greedy,,,,,11.420342087745667,11.23878276348114,0.16383912973105907,11.419490694999695,0.96929731965065,,0.0,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3,11,baseline,1.0,token_dense
0.5,,,,,,,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/resolved_config.yaml,1.4438573969975113,1.0,0.3966457797586918,0.38129250715859236,0.3966457797586918,0.38129250715859236,250.0,,0.38129250715859236,,,250.0,0.0,0.0,0.23817616169154643,0.24950483644753693,0.24542999598383902,0.26688897985219956,,,,,True,baseline_sare,original,baseline,greedy,0.9999999477565289,0.9999999477565289,0.9999999477565289,0.9346507635116578,11.376037075042724,7.825732196569443,0.6592565921247006,11.327754793643951,0.48950075076520444,,1.3832198657989503,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3,11,baseline,1.0,sare
1.0,,,,,,,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/resolved_config.yaml,0.12172368075640592,1.0,5.372959763652683,0.9755182455057851,,,10.0,0.9807745829301107,0.9732989030377364,5.372959763652683,0.9755182455057851,10.015625,0.963943736627698,1.0,,,,,,,,,True,recovered_token_dense,original,baseline,greedy,,,,,11.341902945722852,10.670903657163892,0.3062323945175324,11.34858661038535,0.8948237720344748,,0.0,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3,19,baseline,1.0,token_dense
0.5,,,,,,,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/resolved_config.yaml,1.311645749140531,1.0,0.3079896270185709,0.41659730307385323,0.3079896270185709,0.41659730307385323,250.0,,0.41659730307385323,,,250.0,0.0,0.0,0.24809060654789208,0.2655565206259489,0.24004264947772025,0.2463102121502161,,,,,True,baseline_sare,original,baseline,greedy,0.9999999851584435,0.9999999851584435,0.9999999851584435,1.1199446570873262,11.597866530418395,6.7794971120357514,0.7388247151076793,11.264955533981324,0.3771155555695295,,1.3822550891041756,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3,19,baseline,1.0,sare
1.0,,,,,,,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/resolved_config.yaml,0.7672709472353345,1.0,1.731284282165138,0.729103174905567,0.48156721145228343,0.5218924092242593,11.0,0.6288847784523273,0.8175311717760729,2.258942600910565,0.816592164859897,81.640625,0.6764062400907278,0.703125,,,,,,,,,True,recovered_token_dense,original,baseline,greedy,,,,,11.347744785611281,9.012945349564028,0.5444768324989797,11.332677278982098,0.6472711531097627,,0.0,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3,7,baseline,1.0,token_dense
0.5,,,,,,,outputs/reproductions/lss_robustness_baseline/seed_7/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/sare_ent1e3/resolved_config.yaml,1.337785590108484,1.0,0.40664625899493695,0.41770274318754674,0.40664625899493695,0.41770274318754674,250.0,,0.41770274318754674,,,250.0,0.0,0.0,0.2550734705030918,0.24841929393261672,0.24803117234259844,0.2484760502129793,,,,,True,baseline_sare,original,baseline,greedy,0.9999999925792217,0.9999999925792217,0.9999999925792217,1.2285044238567353,11.551625040531158,6.424601987838745,0.7752664829790592,11.290794645309449,0.3337999366819859,,1.3855363711714745,outputs/reproductions/lss_robustness_baseline/seed_7/sare_ent1e3,7,baseline,1.0,sare
1.0,,,,,,,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/token_dense_ent1e3/resolved_config.yaml,1.4542783631682397,1.0,1.0605553944334387,0.5232222138140351,1.0605553944334387,0.5232222138140351,250.0,,0.5232222138140351,,,250.0,0.0,0.0,,,,,,,,,True,recovered_token_dense,fresh,baseline,greedy,,,,,11.322639866828919,10.793697350025177,0.22692618035525083,11.34715380859375,0.943649589151144,,0.0,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/token_dense_ent1e3,23,baseline,1.0,token_dense
0.5,,,,,,,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/sare_ent1e3/resolved_config.yaml,1.7066140696406364,1.0,0.7606439171358943,0.3937118477188051,0.7606439171358943,0.3937118477188051,250.0,,0.3937118477188051,,,250.0,0.0,0.0,0.24587435834109783,0.24526265263557434,0.263237863779068,0.24562508799135685,,,,,True,baseline_sare,fresh,baseline,greedy,0.9999999925494194,0.9999999925494194,0.9999999925494194,0.28087360225617886,11.33165156841278,9.298333287239075,0.5416595861315727,11.391061425209045,0.6781321689486504,,1.3856862932443619,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/sare_ent1e3,23,baseline,1.0,sare
