best_round_disagreement,best_round_greedy_success,best_round_index,best_round_path_entropy,best_round_post_unlock_frac,best_round_route_entropy,candidate,checkpoint_path,config_path,delta_vs_round6,delta_vs_single_expert,delta_vs_token_dense,final_greedy_success,final_round_active_compute,final_round_aggregate_steps,final_round_disagreement,final_round_fine_tune_steps,final_round_path_entropy,final_round_post_unlock_frac,final_round_route_entropy,label,lane,run_dir,seed
0.9112960760998811,1.0,4,0.8047107027698184,0.956718192627824,1.361376541697846,disagree100,outputs/experiments/lss_successor_migration/stage1_screening/disagree100/prospective_h/seed_269/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/disagree100/prospective_h/seed_269/kl_lss_sare/student_resolved_config.yaml,0.015625,0.0,0.0,1.0,0.5,56410.0,0.9112960760998811,1764.0,0.8047107027698184,0.956718192627824,1.361376541697846,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/disagree100/prospective_h/seed_269/kl_lss_sare,269
0.9114375,1.0,3,1.0319777085781097,0.809125,1.383408717215061,disagree100,outputs/experiments/lss_successor_migration/stage1_screening/disagree100/prospective_h/seed_271/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/disagree100/prospective_h/seed_271/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,48695.0,0.0,1524.0,1.0050779196951125,0.4201438848920863,1.3828716688685947,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/disagree100/prospective_h/seed_271/kl_lss_sare,271
0.9991875,0.0,1,0.1673561532944441,0.0,1.385562038898468,disagree100,outputs/experiments/lss_successor_migration/stage1_screening/disagree100/prospective_h/seed_277/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/disagree100/prospective_h/seed_277/kl_lss_sare/student_resolved_config.yaml,-1.0,-1.0,-1.0,0.0,0.5,64000.0,0.475125,2000.0,0.5259971305131912,0.9771875,1.379905841946602,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/disagree100/prospective_h/seed_277/kl_lss_sare,277
0.906,0.0,1,0.2596541134566069,0.0,1.3845976439118386,door2_post4,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_g/seed_251/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_g/seed_251/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,0.0,0.5,64000.0,0.0005,2000.0,0.49224774962663653,0.0,1.3807584826350212,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_g/seed_251/kl_lss_sare,251
0.2865625,0.515625,4,1.192070406794548,0.9335,1.3660557798743247,door2_post4,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_g/seed_257/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_g/seed_257/kl_lss_sare/student_resolved_config.yaml,-0.484375,-0.484375,-0.484375,0.515625,0.5,64000.0,0.2865625,2000.0,1.192070406794548,0.9335,1.3660557798743247,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_g/seed_257/kl_lss_sare,257
0.4983125,0.53125,4,0.8264559915065766,0.9633125,1.3782316210269927,door2_post4,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_g/seed_263/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_g/seed_263/kl_lss_sare/student_resolved_config.yaml,-0.46875,-0.46875,-0.46875,0.53125,0.5,64000.0,0.4983125,2000.0,0.8264559915065766,0.9633125,1.3782316210269927,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_g/seed_263/kl_lss_sare,263
0.4637768654914272,1.0,4,0.8484406485417043,0.9565322385897126,1.3694752502350753,door2_post4,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_h/seed_269/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_h/seed_269/kl_lss_sare/student_resolved_config.yaml,0.015625,0.0,0.0,1.0,0.5,56282.0,0.4637768654914272,1760.0,0.8484406485417043,0.9565322385897126,1.3694752502350753,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_h/seed_269/kl_lss_sare,269
0.9204627621113521,1.0,4,0.8230597435876176,0.9513135695348277,1.3810689843363233,door2_post4,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_h/seed_271/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_h/seed_271/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,56298.0,0.9204627621113521,1760.0,0.8230597435876176,0.9513135695348277,1.3810689843363233,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_h/seed_271/kl_lss_sare,271
0.971125,0.609375,4,0.5500100476443768,0.9771875,1.3800308131575585,door2_post4,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_h/seed_277/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_h/seed_277/kl_lss_sare/student_resolved_config.yaml,-0.390625,-0.390625,-0.390625,0.609375,0.5,64000.0,0.971125,2000.0,0.5500100476443768,0.9771875,1.3800308131575585,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/door2_post4/prospective_h/seed_277/kl_lss_sare,277
0.906,0.0,1,0.2596541134566069,0.0,1.3845976439118386,door3_post5,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_g/seed_251/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_g/seed_251/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,0.0,0.5,64000.0,0.0005,2000.0,0.49224774962663653,0.0,1.3807584826350212,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_g/seed_251/kl_lss_sare,251
0.941125,1.0,4,1.1402434270381927,0.81225,1.3618531577587127,door3_post5,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_g/seed_257/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_g/seed_257/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,0.0,1.0,0.5,64000.0,0.941125,2000.0,1.1402434270381927,0.81225,1.3618531577587127,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_g/seed_257/kl_lss_sare,257
1.0,0.0,1,0.5493776574730873,0.0,1.3836414068937302,door3_post5,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_g/seed_263/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_g/seed_263/kl_lss_sare/student_resolved_config.yaml,-1.0,-1.0,-1.0,0.0,0.5,64000.0,0.514125,2000.0,0.8234777801632881,0.932625,1.3785624724030494,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_g/seed_263/kl_lss_sare,263
0.4637768654914272,1.0,4,0.8494436147661717,0.9565322385897126,1.3684664829828894,door3_post5,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_h/seed_269/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_h/seed_269/kl_lss_sare/student_resolved_config.yaml,0.015625,0.0,0.0,1.0,0.5,56282.0,0.4637768654914272,1760.0,0.8494436147661717,0.9565322385897126,1.3684664829828894,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_migration/stage1_screening/door3_post5/prospective_h/seed_269/kl_lss_sare,269
