best_round_greedy_success,best_round_index,candidate,checkpoint_path,config_path,final_greedy_success,label,lane,run_dir,seed,summary
1.0,4,round6,outputs/experiments/lss_successor_stress/stage1_screening/round6/prospective_c/seed_181/kl_lss_sare/latest.pt,outputs/experiments/lss_successor_stress/stage1_screening/round6/prospective_c/seed_181/kl_lss_sare/student_resolved_config.yaml,1.0,kl_lss_sare,prospective_c,outputs/experiments/lss_successor_stress/stage1_screening/round6/prospective_c/seed_181/kl_lss_sare,181,"{'aggregation': 'append_all', 'before_best_sampled_mode': 'sampled_t1.0', 'before_best_sampled_success': 0.0, 'before_greedy_success': 0.0, 'best_round_greedy_success': 1.0, 'best_round_index': 4, 'default_phase_weight': 1.0, 'disagreement_bonus': 0.0, 'final_best_sampled_success': 1.0, 'final_greedy_success': 1.0, 'git_commit': '08252b4af2213d2109fb923a74103bdf61d6e614', 'git_dirty': True, 'loss': 'kl', 'max_dataset_steps': None, 'name': 'round6_prospective_c_seed_181_kl_lss_sare', 'phase_quota_weights': None, 'phase_weights': {'post_unlock': 4.0}, 'rounds': [{'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 0.0, 'after_greedy_return': 0.0, 'after_greedy_success': 0.0, 'aggregate_steps': 16000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 7000.0, 'collection/action_count_1': 5750.0, 'collection/action_count_2': 1000.0, 'collection/action_count_3': 2250.0, 'collection/action_entropy': 1.1785972725505829, 'collection/action_frac_0': 0.4375, 'collection/action_frac_1': 0.359375, 'collection/action_frac_2': 0.0625, 'collection/action_frac_3': 0.140625, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 1.0, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 0.25873810052871704, 'collection/expert_load_1': 0.2501964457333088, 'collection/expert_load_2': 0.2483019195497036, 'collection/expert_load_3': 0.24276350997388363, 'collection/failure_episode_disagreement': 1.0, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 0.9999999701976776, 'collection/path_coverage_top_20': 0.9999999701976776, 'collection/path_coverage_top_50': 0.9999999701976776, 'collection/path_entropy': 0.5810255035758018, 'collection/phase_count_at_key': 13500.0, 'collection/phase_count_at_locked_door': 0.0, 'collection/phase_count_carry_key': 0.0, 'collection/phase_count_post_unlock': 0.0, 'collection/phase_count_search_key': 2500.0, 'collection/phase_frac_at_key': 0.84375, 'collection/phase_frac_at_locked_door': 0.0, 'collection/phase_frac_carry_key': 0.0, 'collection/phase_frac_post_unlock': 0.0, 'collection/phase_frac_search_key': 0.15625, 'collection/repr/direction_norm': 11.338758707046509, 'collection/repr/pooled_norm': 9.16345727443695, 'collection/repr/token_feature_std': 0.538717970252037, 'collection/repr/token_norm': 11.354040265083313, 'collection/repr/token_pairwise_cosine': 0.6717795729637146, 'collection/route_entropy': 1.3857327103614807, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.30274710804224014, 'collection/student_entropy_mean': 1.7757085170596838, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.976330054923892, 'collection/teacher_confidence_std': 0.05944790078991322, 'collection/teacher_entropy_mean': 0.08477640466298908, 'collection/teacher_margin_mean': 5.537044454365969, 'collection/unique_state_count': 27.0, 'collection/unique_state_ratio': 0.0016875, 'fine_tune/loss_final': 0.051832377910614014, 'fine_tune/loss_mean': 0.766161382034421, 'fine_tune/steps': 500.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 1.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 0.296875, 'after_greedy_return': 0.0, 'after_greedy_success': 0.0, 'aggregate_steps': 32000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 10622.0, 'collection/action_count_1': 677.0, 'collection/action_count_2': 3629.0, 'collection/action_count_3': 1048.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 24.0, 'collection/action_entropy': 0.9305778645034226, 'collection/action_frac_0': 0.663875, 'collection/action_frac_1': 0.0423125, 'collection/action_frac_2': 0.2268125, 'collection/action_frac_3': 0.0655, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.0015, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 0.8875625, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 0.2164096665903926, 'collection/expert_load_1': 0.23844797244668006, 'collection/expert_load_2': 0.2728656507581472, 'collection/expert_load_3': 0.27227668233215807, 'collection/failure_episode_disagreement': 0.8875625, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 0.9999999999403953, 'collection/path_coverage_top_20': 0.9999999999403953, 'collection/path_coverage_top_50': 0.9999999999403953, 'collection/path_entropy': 0.7443616735935211, 'collection/phase_count_at_key': 2099.0, 'collection/phase_count_at_locked_door': 9631.0, 'collection/phase_count_carry_key': 3011.0, 'collection/phase_count_post_unlock': 0.0, 'collection/phase_count_search_key': 1259.0, 'collection/phase_frac_at_key': 0.1311875, 'collection/phase_frac_at_locked_door': 0.6019375, 'collection/phase_frac_carry_key': 0.1881875, 'collection/phase_frac_post_unlock': 0.0, 'collection/phase_frac_search_key': 0.0786875, 'collection/repr/direction_norm': 11.446807825565338, 'collection/repr/pooled_norm': 0.7178385440707207, 'collection/repr/token_feature_std': 0.9908624114692212, 'collection/repr/token_norm': 11.360901975154876, 'collection/repr/token_pairwise_cosine': -0.016856615929864347, 'collection/route_entropy': 1.378848352789879, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.836592913608998, 'collection/student_entropy_mean': 0.5187453133277595, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.9904515200555325, 'collection/teacher_confidence_std': 0.019897346939467875, 'collection/teacher_entropy_mean': 0.052901953946391585, 'collection/teacher_margin_mean': 5.836514314964414, 'collection/unique_state_count': 48.0, 'collection/unique_state_ratio': 0.003, 'fine_tune/loss_final': 0.003468194045126438, 'fine_tune/loss_mean': 0.08102757455874235, 'fine_tune/steps': 1000.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 2.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 0.703125, 'after_greedy_return': 0.0, 'after_greedy_success': 0.0, 'aggregate_steps': 48000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 4731.0, 'collection/action_count_1': 3272.0, 'collection/action_count_2': 52.0, 'collection/action_count_3': 64.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 7881.0, 'collection/action_entropy': 1.074366501424056, 'collection/action_frac_0': 0.2956875, 'collection/action_frac_1': 0.2045, 'collection/action_frac_2': 0.00325, 'collection/action_frac_3': 0.004, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.4925625, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 0.4925625, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 0.21667733232676983, 'collection/expert_load_1': 0.23755952824652196, 'collection/expert_load_2': 0.27254192700982094, 'collection/expert_load_3': 0.27322119845449927, 'collection/failure_episode_disagreement': 0.4925625, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 0.9999999999403953, 'collection/path_coverage_top_20': 0.9999999999403953, 'collection/path_coverage_top_50': 0.9999999999403953, 'collection/path_entropy': 0.7138945876955985, 'collection/phase_count_at_key': 122.0, 'collection/phase_count_at_locked_door': 15803.0, 'collection/phase_count_carry_key': 52.0, 'collection/phase_count_post_unlock': 0.0, 'collection/phase_count_search_key': 23.0, 'collection/phase_frac_at_key': 0.007625, 'collection/phase_frac_at_locked_door': 0.9876875, 'collection/phase_frac_carry_key': 0.00325, 'collection/phase_frac_post_unlock': 0.0, 'collection/phase_frac_search_key': 0.0014375, 'collection/repr/direction_norm': 11.41557614183426, 'collection/repr/pooled_norm': 0.6444942134022713, 'collection/repr/token_feature_std': 0.9924715449810028, 'collection/repr/token_norm': 11.36165891122818, 'collection/repr/token_pairwise_cosine': -0.017937278676312417, 'collection/route_entropy': 1.3791472083926202, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.8415914688669145, 'collection/student_entropy_mean': 0.3904598787385039, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.9954529689252376, 'collection/teacher_confidence_std': 0.005347955814754338, 'collection/teacher_entropy_mean': 0.03266571627469966, 'collection/teacher_margin_mean': 6.309828211382031, 'collection/unique_state_count': 49.0, 'collection/unique_state_ratio': 0.0030625, 'fine_tune/loss_final': 0.0033763572573661804, 'fine_tune/loss_mean': 0.0689426396265626, 'fine_tune/steps': 1500.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 3.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 64.0, 'added_steps': 16000.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 1.0, 'after_greedy_return': 0.9636062365025282, 'after_greedy_success': 1.0, 'aggregate_steps': 64000.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 1296.0, 'collection/action_count_1': 8256.0, 'collection/action_count_2': 3265.0, 'collection/action_count_3': 64.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 3119.0, 'collection/action_entropy': 1.2101343967390874, 'collection/action_frac_0': 0.081, 'collection/action_frac_1': 0.516, 'collection/action_frac_2': 0.2040625, 'collection/action_frac_3': 0.004, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.1949375, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 0.7810625, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 0.21652028796076775, 'collection/expert_load_1': 0.23828728494048118, 'collection/expert_load_2': 0.27243239468336106, 'collection/expert_load_3': 0.2727600054293871, 'collection/failure_episode_disagreement': 0.7810625, 'collection/mean_length': 250.0, 'collection/mean_return': 0.0, 'collection/path_coverage_top_10': 0.999999998986721, 'collection/path_coverage_top_20': 0.999999998986721, 'collection/path_coverage_top_50': 0.999999998986721, 'collection/path_entropy': 0.7775704565346241, 'collection/phase_count_at_key': 117.0, 'collection/phase_count_at_locked_door': 118.0, 'collection/phase_count_carry_key': 1276.0, 'collection/phase_count_post_unlock': 14460.0, 'collection/phase_count_search_key': 29.0, 'collection/phase_frac_at_key': 0.0073125, 'collection/phase_frac_at_locked_door': 0.007375, 'collection/phase_frac_carry_key': 0.07975, 'collection/phase_frac_post_unlock': 0.90375, 'collection/phase_frac_search_key': 0.0018125, 'collection/repr/direction_norm': 11.40382740020752, 'collection/repr/pooled_norm': 1.270252647191286, 'collection/repr/token_feature_std': 0.9859720969796181, 'collection/repr/token_norm': 11.369489005565644, 'collection/repr/token_pairwise_cosine': -0.0045737353137228634, 'collection/route_entropy': 1.3796171038746834, 'collection/steps': 16000.0, 'collection/student_confidence_mean': 0.7629502394348383, 'collection/student_entropy_mean': 0.6748980633751653, 'collection/success_episode_disagreement': None, 'collection/success_rate': 0.0, 'collection/teacher_confidence_mean': 0.9969397201910615, 'collection/teacher_confidence_std': 0.006416817096909361, 'collection/teacher_entropy_mean': 0.021543373967811932, 'collection/teacher_margin_mean': 7.732884704530239, 'collection/unique_state_count': 57.0, 'collection/unique_state_ratio': 0.0035625, 'fine_tune/loss_final': 0.00136599934194237, 'fine_tune/loss_mean': 0.02235284593916731, 'fine_tune/steps': 2000.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 4.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 64.0, 'added_steps': 624.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 1.0, 'after_greedy_return': 0.9636062365025282, 'after_greedy_success': 1.0, 'aggregate_steps': 64624.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 64.0, 'collection/action_count_0': 69.0, 'collection/action_count_1': 139.0, 'collection/action_count_2': 288.0, 'collection/action_count_3': 64.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 64.0, 'collection/action_entropy': 1.4019919092803772, 'collection/action_frac_0': 0.11057692307692307, 'collection/action_frac_1': 0.22275641025641027, 'collection/action_frac_2': 0.46153846153846156, 'collection/action_frac_3': 0.10256410256410256, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.10256410256410256, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 0.0, 'collection/episodes_seen': 64.0, 'collection/expert_load_0': 0.21629879176616668, 'collection/expert_load_1': 0.23974933978170157, 'collection/expert_load_2': 0.2710622288286686, 'collection/expert_load_3': 0.2728896103799343, 'collection/failure_episode_disagreement': None, 'collection/mean_length': 9.75, 'collection/mean_return': 0.9648999869823456, 'collection/path_coverage_top_10': 0.9999999485909938, 'collection/path_coverage_top_20': 0.9999999485909938, 'collection/path_coverage_top_50': 0.9999999485909938, 'collection/path_entropy': 0.7817865811288357, 'collection/phase_count_at_key': 111.0, 'collection/phase_count_at_locked_door': 128.0, 'collection/phase_count_carry_key': 52.0, 'collection/phase_count_post_unlock': 293.0, 'collection/phase_count_search_key': 40.0, 'collection/phase_frac_at_key': 0.1778846153846154, 'collection/phase_frac_at_locked_door': 0.20512820512820512, 'collection/phase_frac_carry_key': 0.08333333333333333, 'collection/phase_frac_post_unlock': 0.46955128205128205, 'collection/phase_frac_search_key': 0.0641025641025641, 'collection/repr/direction_norm': 11.398940670490266, 'collection/repr/pooled_norm': 0.8805579610168934, 'collection/repr/token_feature_std': 0.9903925932943821, 'collection/repr/token_norm': 11.36906327009201, 'collection/repr/token_pairwise_cosine': -0.013356698240386322, 'collection/route_entropy': 1.3786658003926278, 'collection/steps': 624.0, 'collection/student_confidence_mean': 0.9885895948570508, 'collection/student_entropy_mean': 0.05176778249896858, 'collection/success_episode_disagreement': 0.0, 'collection/success_rate': 1.0, 'collection/teacher_confidence_mean': 0.9948799577661049, 'collection/teacher_confidence_std': 0.025490288914608066, 'collection/teacher_entropy_mean': 0.024119440659817953, 'collection/teacher_margin_mean': 7.350566330246436, 'collection/unique_state_count': 58.0, 'collection/unique_state_ratio': 0.09294871794871795, 'fine_tune/loss_final': 0.0007481708307750523, 'fine_tune/loss_mean': 0.010205317816064844, 'fine_tune/steps': 2020.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 5.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}, {'added_episodes': 65.0, 'added_steps': 632.0, 'after_best_sampled_mode': 'sampled_t1.0', 'after_best_sampled_success': 1.0, 'after_greedy_return': 0.9636062365025282, 'after_greedy_success': 1.0, 'aggregate_steps': 65256.0, 'aggregation': 'append_all', 'collection/accepted_episodes': 65.0, 'collection/action_count_0': 68.0, 'collection/action_count_1': 142.0, 'collection/action_count_2': 292.0, 'collection/action_count_3': 65.0, 'collection/action_count_4': 0.0, 'collection/action_count_5': 65.0, 'collection/action_entropy': 1.3999393601593173, 'collection/action_frac_0': 0.10759493670886076, 'collection/action_frac_1': 0.22468354430379747, 'collection/action_frac_2': 0.4620253164556962, 'collection/action_frac_3': 0.10284810126582279, 'collection/action_frac_4': 0.0, 'collection/action_frac_5': 0.10284810126582279, 'collection/active_compute_proxy': 0.5, 'collection/disagreement_rate': 0.0, 'collection/episodes_seen': 65.0, 'collection/expert_load_0': 0.21615569945424795, 'collection/expert_load_1': 0.23885198533535004, 'collection/expert_load_2': 0.2713650494813919, 'collection/expert_load_3': 0.27362724468111993, 'collection/failure_episode_disagreement': None, 'collection/mean_length': 9.723076923076922, 'collection/mean_return': 0.9649969100952148, 'collection/path_coverage_top_10': 0.9999999567866326, 'collection/path_coverage_top_20': 0.9999999567866326, 'collection/path_coverage_top_50': 0.9999999567866326, 'collection/path_entropy': 0.7903892084956169, 'collection/phase_count_at_key': 113.0, 'collection/phase_count_at_locked_door': 130.0, 'collection/phase_count_carry_key': 51.0, 'collection/phase_count_post_unlock': 297.0, 'collection/phase_count_search_key': 41.0, 'collection/phase_frac_at_key': 0.1787974683544304, 'collection/phase_frac_at_locked_door': 0.20569620253164558, 'collection/phase_frac_carry_key': 0.08069620253164557, 'collection/phase_frac_post_unlock': 0.4699367088607595, 'collection/phase_frac_search_key': 0.06487341772151899, 'collection/repr/direction_norm': 11.428587567806243, 'collection/repr/pooled_norm': 0.9521206639707088, 'collection/repr/token_feature_std': 0.990608487278223, 'collection/repr/token_norm': 11.376944053173066, 'collection/repr/token_pairwise_cosine': -0.012361561594298109, 'collection/route_entropy': 1.3784356504678725, 'collection/steps': 632.0, 'collection/student_confidence_mean': 0.993613321286968, 'collection/student_entropy_mean': 0.03122421372180828, 'collection/success_episode_disagreement': 0.0, 'collection/success_rate': 1.0, 'collection/teacher_confidence_mean': 0.9951285527476782, 'collection/teacher_confidence_std': 0.025002289762306545, 'collection/teacher_entropy_mean': 0.02322032207680595, 'collection/teacher_margin_mean': 7.370915159017225, 'collection/unique_state_count': 58.0, 'collection/unique_state_ratio': 0.09177215189873418, 'fine_tune/loss_final': 0.0003174404555466026, 'fine_tune/loss_mean': 0.0017606797993650223, 'fine_tune/steps': 2040.0, 'fine_tune/trainable_params': 299527.0, 'loss': 'kl', 'round': 6.0, 'target': 'policy_head_plus_last_shared', 'weighting': 'uniform'}], 'student_checkpoint': 'outputs/experiments/lss_successor_stress/stage0_blocks/prospective_c/seed_181/sare_ent1e3/latest.pt', 'student_config': 'outputs/experiments/lss_successor_stress/stage0_blocks/prospective_c/seed_181/configs/sare_ent1e3.yaml', 'student_variant': 'sare', 'target': 'policy_head_plus_last_shared', 'teacher_checkpoint': 'outputs/experiments/lss_successor_stress/stage0_blocks/prospective_c/seed_181/flat_dense_ent1e3/latest.pt', 'teacher_config': 'outputs/experiments/lss_successor_stress/stage0_blocks/prospective_c/seed_181/configs/flat_dense_ent1e3.yaml', 'teacher_variant': 'flat_dense', 'weighting': 'uniform'}"
