active_compute_proxy,checkpoint_path,config_path,detail,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/long_action_max_prob,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_count,expert_load_0,expert_load_1,expert_load_2,expert_load_3,lane,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,probe,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,route_entropy,run_dir,seed,top_k
0.5,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare/resolved_config.yaml,2,0.32415221202315037,1.0,3.8025534013860263,0.8858207341232478,,,12.0,0.8766725624431774,0.8944144711560413,3.8025534013860263,0.8858207341232478,12.25,0.9558999836444855,1.0,4.0,0.24124549220908773,0.2560989812016487,0.20049547309225255,0.30216002464294434,fresh_final,0.9999999734488401,0.9999999734488401,0.9999999734488401,0.7707574183290655,expert_ablation,11.478225179152055,1.491635105826638,0.971345055103302,11.300861436670477,-0.001925018290586939,1.3624642036177896,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare,47,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare/resolved_config.yaml,3,0.43030114913918077,1.0,3.2218332019075753,0.8496698938328773,3.2218332019075753,0.8496698938328773,250.0,,0.8496698938328773,,,250.0,0.0,0.0,4.0,0.24303312674164773,0.2585423375070095,0.20080061688274145,0.2976238954514265,fresh_final,0.9999999590814114,0.9999999590814114,0.9999999590814114,0.7718543701767921,expert_ablation,11.472628505706787,4.454878998994827,0.8920732015073299,11.26978248167038,0.14742295983433723,1.3650139964222907,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare,47,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare/resolved_config.yaml,most_used_pair,0.21955367222102362,1.0,4.5915982951372865,0.9609041850976646,4.5915982951372865,0.9609041850976646,250.0,,0.9609041850976646,,,250.0,0.0,0.0,4.0,0.0,0.5,0.0,0.5,fresh_final,1.0,1.0,1.0,0.0,router_override,11.391368906974792,4.554780770778656,0.9065924388170242,11.364098135471345,0.15049222261458636,0.6931474804878235,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare,47,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare/resolved_config.yaml,uniform_topk_random,0.5429413059915533,1.0,2.3445077751204373,0.8085628206972033,2.3445077751204373,0.8085628206972033,250.0,,0.8085628206972033,,,250.0,0.0,0.0,4.0,0.25006436846405267,0.2497243683412671,0.250215618558228,0.24999561853706836,fresh_final,0.9999999880194664,0.9999999880194664,0.9999999880194664,1.382543038070202,route_randomization,11.392979225158692,4.213680624604225,0.9015531131625175,11.262725440502166,0.12854056387022136,0.6931474804878235,outputs/experiments/lss_hard_family_saturation/stage3_holdout/round6/fresh_final/seed_47/kl_lss_sare,47,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/resolved_config.yaml,-,0.03629797379206614,1.0,6.495634878726914,0.9944994826910881,,,9.0,0.9949695311877366,0.9940579219821154,6.495634878726914,0.9944994826910881,9.78125,0.9647874869406223,1.0,4.0,0.24067854468362876,0.2871420609663768,0.24569340014314078,0.2264859748173909,post_pass_a,0.9999999684023569,0.9999999684023569,0.9999999684023569,0.6481129053127335,baseline,11.389985348804888,0.9692781050521208,0.9584391770592655,11.200277811073395,-0.011136983187465244,1.3772432488131237,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare,67,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/resolved_config.yaml,0,0.9133120768740772,1.0,2.292227358557284,0.7592760392688215,2.292227358557284,0.7592760392688215,250.0,,0.7592760392688215,,,250.0,0.0,0.0,4.0,0.24283387422561645,0.28522457472980023,0.24661090360581875,0.2253306293040514,post_pass_a,0.9999999850690365,0.9999999850690365,0.9999999850690365,0.6206234950125218,expert_ablation,11.393561043262482,5.352902628660202,0.8378706723451614,11.216966007709503,0.22082922539114952,1.3779197068810463,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare,67,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/resolved_config.yaml,1,0.9130395174361765,1.0,1.7760722598060967,0.7177169961091132,1.7760722598060967,0.7177169961091132,250.0,,0.7177169961091132,,,250.0,0.0,0.0,4.0,0.24283387422561645,0.28522457472980023,0.24661090360581875,0.2253306293040514,post_pass_a,0.9999999850690365,0.9999999850690365,0.9999999850690365,0.6206234950125218,expert_ablation,11.393561043262482,6.999835477590561,0.7495789281129837,11.213061795711518,0.3947588625997305,1.3779197068810463,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare,67,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/resolved_config.yaml,2,1.5988757814988495,1.0,0.6727311967648566,0.3919066993221641,0.6727311967648566,0.3919066993221641,250.0,,0.3919066993221641,,,250.0,0.0,0.0,4.0,0.24235769728571177,0.2853787208199501,0.24658901230990887,0.22567455182224513,post_pass_a,0.9999999922513961,0.9999999922513961,0.9999999922513961,0.6120730428397656,expert_ablation,11.430270531654358,4.396024992704391,0.8933413888812065,11.26277920818329,0.1410058957375586,1.377965153992176,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare,67,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/resolved_config.yaml,3,0.746653881068674,1.0,1.9203561087197492,0.7490409712632231,1.6653167252353598,0.7291209906316272,250.0,,0.7490409712632231,2.9208952285431242,0.8271885875871767,200.90625,0.19704999774694443,0.203125,4.0,0.24147684280511597,0.2857781125993316,0.24610524743252918,0.22663978431310264,post_pass_a,0.9999999593820452,0.9999999593820452,0.9999999593820452,0.6509397696784196,expert_ablation,11.322953354376574,0.9429553090780126,0.9590277355821195,11.191086488643469,-0.01311280411022871,1.37734342299495,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare,67,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/resolved_config.yaml,most_used_pair,1.643820848211646,1.0,0.4375324108228088,0.3780298410281539,0.4375324108228088,0.3780298410281539,250.0,,0.3780298410281539,,,250.0,0.0,0.0,4.0,0.0,0.5,0.5,0.0,post_pass_a,1.0,1.0,1.0,0.0,router_override,11.368776609420776,7.3941600587368015,0.6969555646777154,11.085579950809478,0.46266812820732595,0.6931474804878235,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare,67,2.0
0.5,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare/resolved_config.yaml,uniform_topk_random,1.205806540105026,1.0,0.7307759000733495,0.5100596493687481,0.7307759000733495,0.5100596493687481,250.0,,0.5100596493687481,,,250.0,0.0,0.0,4.0,0.25006436846405267,0.2497243683412671,0.250215618558228,0.24999561853706836,post_pass_a,0.9999999880194664,0.9999999880194664,0.9999999880194664,1.382543038070202,route_randomization,11.381984505176543,4.2687351027727125,0.8899143855273723,11.220392877578735,0.13883607251942157,0.6931474804878235,outputs/experiments/lss_hard_family_saturation/stage4_antiregression/round6/post_pass_a/seed_67/kl_lss_sare,67,2.0
