best_round_disagreement,best_round_greedy_success,best_round_index,best_round_path_entropy,best_round_post_unlock_frac,best_round_route_entropy,candidate,final_greedy_success,final_round_disagreement,final_round_post_unlock_frac,label,lane,run_dir,seed
0.73525,0.0,1,0.0,0.0,0.0,round7,0.0,0.0,0.0,kl_lss_token_dense,prospective_g,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_g/seed_251/kl_lss_token_dense,251
0.9749375,1.0,4,0.0,0.8275625,0.0,round7,1.0,0.0,0.46485623003194887,kl_lss_single_expert,prospective_g,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_g/seed_257/kl_lss_single_expert,257
0.49425,1.0,2,0.0,0.0,0.0,round7,1.0,0.0,0.46485623003194887,kl_lss_token_dense,prospective_g,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_g/seed_257/kl_lss_token_dense,257
0.9710625,1.0,5,0.0,0.9790625,0.0,round7,1.0,0.0,0.45454545454545453,kl_lss_single_expert,prospective_g,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_g/seed_263/kl_lss_single_expert,263
0.46055045871559636,1.0,4,0.0,0.25779816513761467,0.0,round7,1.0,0.0,0.45454545454545453,kl_lss_token_dense,prospective_g,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_g/seed_263/kl_lss_token_dense,263
0.4646817743490839,1.0,5,0.0,0.9550385728061717,0.0,round7,1.0,0.0,0.44393939393939397,kl_lss_single_expert,prospective_h,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_h/seed_269/kl_lss_single_expert,269
0.8288288288288288,1.0,4,0.0,0.03373962197491609,0.0,round7,1.0,0.0,0.44393939393939397,kl_lss_token_dense,prospective_h,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_h/seed_269/kl_lss_token_dense,269
0.9271618625277162,1.0,5,0.0,0.9555432372505543,0.0,round7,1.0,0.0,0.4222873900293255,kl_lss_single_expert,prospective_h,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_h/seed_271/kl_lss_single_expert,271
0.9270671691420971,1.0,5,0.0,0.9553314121037464,0.0,round7,1.0,0.0,0.4222873900293255,kl_lss_token_dense,prospective_h,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_h/seed_271/kl_lss_token_dense,271
0.9639375,1.0,4,0.0,0.9736875,0.0,round7,1.0,0.0,0.446875,kl_lss_single_expert,prospective_h,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_h/seed_277/kl_lss_single_expert,277
0.43907612538298374,1.0,3,0.0,0.051614423756775864,0.0,round7,1.0,0.0,0.446875,kl_lss_token_dense,prospective_h,outputs/experiments/lss_successor_stress_extended/stage2_controls/round7/prospective_h/seed_277/kl_lss_token_dense,277
