active_compute_proxy,checkpoint_path,config_path,detail,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/long_action_max_prob,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_count,expert_load_0,expert_load_1,expert_load_2,expert_load_3,lane,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,probe,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,route_entropy,run_dir,seed,top_k
0.5,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare/latest.pt,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare/resolved_config.yaml,2,1.3420640087574722,1.0,0.8440623068213463,0.5089672770295293,0.8440623068213463,0.5089672770295293,250.0,,0.5089672770295293,,,250.0,0.0,0.0,4.0,0.24767824526876211,0.26246155801415444,0.2500394526720047,0.23982071486115455,original,0.9999999943077564,0.9999999943077564,0.9999999943077564,1.005066098511219,expert_ablation,11.44674275445938,6.04423137307167,0.8075968080759048,11.21010297203064,0.2904166734069586,1.3838594402074813,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare,19,2.0
0.5,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare/latest.pt,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare/resolved_config.yaml,3,0.41623640859928857,1.0,2.893590572997928,0.8513650860749185,2.893590572997928,0.8513650860749185,250.0,,0.8513650860749185,,,250.0,0.0,0.0,4.0,0.24784054949134587,0.2624669078439474,0.24973516424000264,0.23995734646171332,original,0.9999999980926514,0.9999999980926514,0.9999999980926514,1.0096104688048362,expert_ablation,11.503047935962677,1.0423251028060914,0.9758201352059841,11.338970313549043,-0.010683999259956181,1.383871244430542,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare,19,2.0
0.5,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare/latest.pt,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare/resolved_config.yaml,most_used_pair,1.4882721011713147,1.0,1.09354395840317,0.504002243489027,1.09354395840317,0.504002243489027,250.0,,0.504002243489027,,,250.0,0.0,0.0,4.0,0.0,0.5,0.5,0.0,original,1.0,1.0,1.0,0.0,router_override,11.514616286754608,3.6921509095430376,0.9355587396621704,11.387862466812134,0.08932884911820292,0.6931474804878235,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare,19,2.0
0.5,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare/latest.pt,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare/resolved_config.yaml,uniform_topk_random,0.014382250980748721,1.0,7.995753191277384,0.9979178203754127,7.995753191277384,0.9979178203754127,250.0,,0.9979178203754127,,,250.0,0.0,0.0,4.0,0.24969436845183374,0.24966311851888895,0.2500356183871627,0.2506068683937192,original,0.9999999886453151,0.9999999886453151,0.9999999886453151,1.3825846412181855,route_randomization,11.509640923976898,3.718768344640732,0.9227798683643341,11.324137049674988,0.09863597790151835,0.6931474804878235,outputs/reproductions/lss_claim_hardening_baseline/seed_19/kl_lss_sare,19,2.0
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/resolved_config.yaml,-,0.12201974231048524,1.0,5.320887420215124,0.9716761354508787,,,10.0,0.9634831908322397,0.9754002011866238,5.320887420215124,0.9716761354508787,9.984375,0.9640562366694212,1.0,4.0,0.24376080681880316,0.24888252271782785,0.22524543266211236,0.2821112179330417,fresh,0.9999999716168358,0.9999999716168358,0.9999999716168358,0.8016277487788882,baseline,11.456283501216344,0.9701390159981591,0.9692877772308531,11.301872650782267,-0.012656142768849219,1.3803662714504061,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,2.0
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/resolved_config.yaml,0,1.5972526629045607,1.0,0.41606707691773775,0.36654080907255404,0.41606707691773775,0.36654080907255404,250.0,,0.36654080907255404,,,250.0,0.0,0.0,4.0,0.2448479780629277,0.24951284532248974,0.22468043503910304,0.2809587298035622,fresh,0.9999999999701977,0.9999999999701977,0.9999999999701977,0.8395311686098575,expert_ablation,11.450217658996582,5.47549812245369,0.8480568344891072,11.311164843082429,0.23125179114937783,1.380480641424656,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,2.0
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/resolved_config.yaml,1,1.068738898418844,1.0,1.0417788387984037,0.5833223511911929,1.0417788387984037,0.5833223511911929,250.0,,0.5833223511911929,,,250.0,0.0,0.0,4.0,0.24555366054922342,0.24973379434645177,0.22446168856322765,0.2802508356571197,fresh,0.9999999907314777,0.9999999907314777,0.9999999907314777,0.8391436346769333,expert_ablation,11.456800667285918,4.262221719264984,0.8964528523683548,11.295079007148743,0.1354081978946924,1.3807385170459747,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,2.0
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/resolved_config.yaml,2,0.963412249534682,1.0,1.1204732622206213,0.637724055968225,1.1204732622206213,0.637724055968225,250.0,,0.637724055968225,,,250.0,0.0,0.0,4.0,0.2443687953427434,0.2491728858947754,0.22517288530617952,0.2812854147404432,fresh,0.9999999707043171,0.9999999707043171,0.9999999707043171,0.8064871210753918,expert_ablation,11.402751482963563,1.0254044595956802,0.9682114088237286,11.297561404705048,-0.012096238801255823,1.3806349466443062,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,2.0
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/resolved_config.yaml,3,0.7789452005289494,1.0,1.748640221565962,0.7560901662446557,1.748640221565962,0.7560901662446557,250.0,,0.7560901662446557,,,250.0,0.0,0.0,4.0,0.2454962757304311,0.2500986015573144,0.2243449437022209,0.2800601501613855,fresh,0.9999999962747097,0.9999999962747097,0.9999999962747097,0.8530103819072247,expert_ablation,11.417152520179748,5.960471362352371,0.8150303314626217,11.27833865737915,0.27720110565423967,1.3805932942032815,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,2.0
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/resolved_config.yaml,most_used_pair,1.864128231048584,1.0,0.10946493222564459,0.22003055591974408,0.10946493222564459,0.22003055591974408,250.0,,0.22003055591974408,,,250.0,0.0,0.0,4.0,0.0,0.5,0.0,0.5,fresh,1.0,1.0,1.0,0.0,router_override,11.410289145946503,6.8930601541996,0.7702178845107556,11.331790094375611,0.37842450265586375,0.6931474804878235,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,2.0
