best_round_disagreement,best_round_greedy_success,best_round_index,best_round_path_entropy,best_round_post_unlock_frac,best_round_route_entropy,candidate,final_greedy_success,final_round_disagreement,final_round_post_unlock_frac,label,lane,run_dir,seed
0.906,0.0,1,0.2596541134566069,0.0,1.3845976439118386,post_unlock_weighted,0.0,0.0005,0.0,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/post_unlock_weighted/prospective_g/seed_251/kl_lss_sare,251
0.9441875,1.0,4,1.0629401727914811,0.9335,1.3640601098537446,post_unlock_weighted,1.0,0.9441875,0.9335,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/post_unlock_weighted/prospective_g/seed_257/kl_lss_sare,257
0.4970625,0.625,4,0.7922232581377029,0.9633125,1.3772486340403556,post_unlock_weighted,0.625,0.4970625,0.9633125,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/post_unlock_weighted/prospective_g/seed_263/kl_lss_sare,263
0.38929845422116527,1.0,4,0.871041168233719,0.9571938168846611,1.365196454369889,post_unlock_weighted,1.0,0.38929845422116527,0.9571938168846611,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/post_unlock_weighted/prospective_h/seed_269/kl_lss_sare,269
0.9204627621113521,1.0,4,0.8192788410517905,0.9513135695348277,1.380541777279642,post_unlock_weighted,1.0,0.9204627621113521,0.9513135695348277,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/post_unlock_weighted/prospective_h/seed_271/kl_lss_sare,271
0.971125,0.609375,4,0.5709816199541092,0.9771875,1.3793247835040092,post_unlock_weighted,0.609375,0.971125,0.9771875,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/post_unlock_weighted/prospective_h/seed_277/kl_lss_sare,277
0.906,0.0,1,0.2596541134566069,0.0,1.3845976439118386,round10,0.0,0.0,0.0,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/round10/prospective_g/seed_251/kl_lss_sare,251
0.9441875,1.0,4,1.0629401727914811,0.9335,1.3640601098537446,round10,1.0,0.0,0.45741324921135645,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/round10/prospective_g/seed_257/kl_lss_sare,257
0.45800409716125257,1.0,5,0.6368528909270625,0.9520046824700029,1.3769489970999598,round10,1.0,0.0,0.4459665144596651,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/round10/prospective_g/seed_263/kl_lss_sare,263
0.38929845422116527,1.0,4,0.871041168233719,0.9571938168846611,1.365196454369889,round10,1.0,0.0,0.4422187981510015,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/round10/prospective_h/seed_269/kl_lss_sare,269
0.9204627621113521,1.0,4,0.8192788410517905,0.9513135695348277,1.380541777279642,round10,1.0,0.0,0.42290748898678415,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/round10/prospective_h/seed_271/kl_lss_sare,271
0.5957925377083885,1.0,5,0.5692574406760212,0.6976713416247684,1.3782129894202786,round10,1.0,0.0,0.4496124031007752,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/round10/prospective_h/seed_277/kl_lss_sare,277
0.906,0.0,1,0.2596541134566069,0.0,1.3845976439118386,round12,0.0,0.0,0.0,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/round12/prospective_g/seed_251/kl_lss_sare,251
0.9441875,1.0,4,1.0629401727914811,0.9335,1.3640601098537446,round12,1.0,0.0,0.4566929133858268,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/round12/prospective_g/seed_257/kl_lss_sare,257
0.45800409716125257,1.0,5,0.6368528909270625,0.9520046824700029,1.3769489970999598,round12,1.0,0.0,0.44042232277526394,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/round12/prospective_g/seed_263/kl_lss_sare,263
0.38929845422116527,1.0,4,0.871041168233719,0.9571938168846611,1.365196454369889,round12,0.984375,0.0,0.4432515337423313,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/round12/prospective_h/seed_269/kl_lss_sare,269
0.9204627621113521,1.0,4,0.8192788410517905,0.9513135695348277,1.380541777279642,round12,1.0,0.0,0.42750373692077726,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/round12/prospective_h/seed_271/kl_lss_sare,271
0.5957925377083885,1.0,5,0.5692574406760212,0.6976713416247684,1.3782129894202786,round12,1.0,0.0,0.4572784810126582,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/round12/prospective_h/seed_277/kl_lss_sare,277
0.906,0.0,1,0.2596541134566069,0.0,1.3845976439118386,round5,0.0,0.0783125,0.0,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/round5/prospective_g/seed_251/kl_lss_sare,251
0.9441875,1.0,4,1.0629401727914811,0.9335,1.3640601098537446,round5,1.0,0.0,0.46656050955414013,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/round5/prospective_g/seed_257/kl_lss_sare,257
0.45800409716125257,1.0,5,0.6368528909270625,0.9520046824700029,1.3769489970999598,round5,1.0,0.45800409716125257,0.9520046824700029,kl_lss_sare,prospective_g,outputs/experiments/lss_successor_stress_extended/stage1_screening/round5/prospective_g/seed_263/kl_lss_sare,263
0.38929845422116527,1.0,4,0.871041168233719,0.9571938168846611,1.365196454369889,round5,1.0,0.0,0.442572741194487,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/round5/prospective_h/seed_269/kl_lss_sare,269
0.9204627621113521,1.0,4,0.8192788410517905,0.9513135695348277,1.380541777279642,round5,1.0,0.0014367816091954023,0.4209770114942529,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/round5/prospective_h/seed_271/kl_lss_sare,271
0.5957925377083885,1.0,5,0.5692574406760212,0.6976713416247684,1.3782129894202786,round5,1.0,0.5957925377083885,0.6976713416247684,kl_lss_sare,prospective_h,outputs/experiments/lss_successor_stress_extended/stage1_screening/round5/prospective_h/seed_277/kl_lss_sare,277
